"GEOID","hate","nohate","Hate Percent","Case Rate","Death Rate","Percent Asian","Percent Foreign Born","Percent NH White","Population Density","Income Inequality","Percent Below Poverty"
"55113",0,143,0,314.984523881775,3.82351156157067,0.546215937367239,1.59009528433574,75.6327001274504,4.72055672998717,4.3173217619,3.54433452691631
"55115",0,704,0,309.607232989489,3.797809521476,0.433685345355647,1.25695244162399,85.2448974591429,17.3668788110106,4.0056908528,2.16107612770441
"55119",0,42,0,253.346456692913,3.59251968503937,0.364173228346457,1.49114173228346,94.8129921259843,7.98623172329272,3.766743649,1.48622047244094
"55121",0,28,0,305.808636748518,2.2692633361558,0.419983065198984,4.01693480101609,88.1354784081287,15.396323835617,3.871924999,0.972057578323455
"55123",0,145,0,220.520823173705,3.38112422380441,0.338112422380441,1.33619428459963,94.9705777170909,14.5736623677927,4.4393581878,2.36678695666309
"55125",0,75,0,264.10618984628,4.15089175751494,0.574738858732838,1.35474159558455,84.0806458970032,8.33679739555433,4.126538117,2.18948136660129
"55129",0,29,0,283.098054177795,2.98868116494976,0.534147272033575,1.15731908940608,93.0242909830853,7.13275887252459,4.1323529412,2.23197252956887
"55135",0,420,0,288.036551169677,5.01990313155676,0.570621801282428,2.01188305194423,91.9563895915446,25.7880678395708,3.9237095968,1.85501107908308
"55137",0,40,0,284.795514511873,3.58674142480211,0.416391820580475,2.45712401055409,86.3786279683377,14.7197112096238,3.9968037319,1.85108839050132
"55139",0,4427,0,332.726825957736,2.31681917109359,2.88549296763474,3.52905384849407,86.0423346048536,114.309653620395,4.0447163857,1.34738246238094
"56003",0,5,0,237.615378101448,5.33491404860699,0.592768227622999,2.58277584892878,85.5787958336862,1.44672626619212,4.5410746212,1.52426115674486
"56005",0,350,0,272.520124366455,3.19434388176668,0.144810255973423,2.21474509135823,86.1109928020785,3.77908105869303,4.1589112411,2.79824524042762
"56007",0,111,0,315.332050686658,3.51622105752007,0.908909971472169,5.10183772308101,73.6747827240762,0.731771903231788,4.4792592005,2.65375174152458
"56009",0,57,0,239.488513220633,3.97341424649617,0.137263401242595,2.86808264701633,88.2025718826759,1.25554226906079,3.8804909984,1.41598034966045
"56011",0,7,0,191.415622500667,3.86563583044521,0.239936017062117,2.19941348973607,93.0951746201013,1.01294274172188,3.8338168538,1.35963743001866
"56015",0,147,0,318.848206901737,4.28539207578378,0.857078415156755,1.6389745131945,81.7983610254868,2.30449221419579,4.4786950159,1.6690474400421
"56017",0,14,0,283.076923076923,3.95604395604396,0,0.285714285714286,90.7032967032967,0.877715566693174,4.2727903088,3.2967032967033
"56019",0,60,0,242.3104015027,2.34796900680911,1.51444000939188,1.1857243484386,90.197229396572,0.789506818668158,4.6337044892,2.18361117633247
"56021",0,1813,0,289.900475461359,2.99178015956161,1.13727939398823,3.120718833105,75.4371826899831,14.2827132490263,4.0967799261,1.51805141429608
"56023",0,86,0,229.175152749491,1.62932790224033,0.35132382892057,2.94806517311609,91.4613034623218,1.85542782840925,4.0223888056,0.865580448065173
"56027",0,3,0,310.475389145982,4.20698359276399,0,0,80.605805637358,0.349741170236796,4.9919330744,4.50147244425747
"56031",0,516,0,243.233784414372,4.89967335510966,0.676621558562762,2.62482501166589,84.8810079328045,1.56988981648102,4.2334599156,1.31824545030331
"56035",0,22,0,211.049163710086,2.73694880892043,0.010136847440446,5.10897110998479,88.4845413076533,0.773151194515635,3.5900365992,1.80435884439939
"56037",0,670,0,272.23657501384,2.95257427569662,0.823491419081011,5.20160546226241,78.2086178261672,1.59777904314262,3.9759228489,2.22596420003691
"56043",0,70,0,323.332913147611,5.79856296483046,0,2.18076389764276,80.2974914912391,1.36843784123261,3.3274630952,1.46224631287029
"56045",0,29,0,250.50417747047,2.88101411696917,1.62777297608758,2.27600115240565,86.9490060501296,1.11949886123826,5.1456716979,3.77412849322962
"01007",0,78,0,310.49432376866,4.69294717082328,0.250290515777241,1.58219361759185,71.4579422544024,13.7845877304631,4.3685805106,4.01805667292393
"01009",0,122,0,276.99766254004,4.27668600121202,0.408622630075318,4.35286988139555,86.1016362219721,34.2638950143938,4.4302623315,2.63700112544368
"01011",0,38,0,257.839378747665,5.30816868180478,1.34670205445788,1.50398112651135,19.964612208788,6.27854525034595,7.4101959944,5.13122972574462
"01013",0,76,0,281.202473892325,6.53959241610058,1.32312683767616,1.86555814660854,50.21798641387,9.78484824513179,5.4235955818,3.25458785359424
"01019",0,138,0,212.32955636643,3.34165546379873,0.0998655655847897,1.93201459573651,90.5511811023622,16.7511064044832,4.7084650307,3.29940464758978
"01021",0,182,0,266.699889007181,4.80213831064398,0.441706118196027,4.39440958615535,79.3757220196163,24.3128246216942,5.1076679484,3.6287856479489
"01023",0,1,0,168.090944727558,2.90082320658565,0.196001568012544,0.885927087416699,55.7820462563701,5.34304277677474,5.8600957203,4.97059976479812
"01027",0,2,0,333.082423786225,6.24764772299586,0.248400451637185,1.38502070003764,78.9612344749718,8.46363300649271,5.0792586055,3.47760632292059
"01029",0,10,0,249.26431246656,4.61476725521669,0.00668806848582129,1.4446227929374,91.506153023007,10.2836307319501,4.7756800772,2.18031032637774
"01035",0,20,0,258.531794745888,5.81062280055651,0.572878304280219,1.03936492347983,49.9631721090106,5.52670103877889,4.4522035786,2.54521646615926
"01037",0,3,0,302.169035153328,5.51608077786088,0,0.532909498878085,63.0235602094241,6.1937234973324,4.4343642229,2.03814510097233
"01039",0,197,0,275.285745093811,6.38882898425706,0.660448565883114,0.754798361009273,82.0681475091654,13.7097734409657,4.9163307041,3.55294371360794
"01041",0,4,0,298.567915521481,7.37740488933893,1.3235932301461,1.69246347461305,69.1089252133661,8.73135682892591,5.4902610309,1.98900622016491
"01043",0,929,0,322.226888235647,4.45137680724699,0.364748935149079,2.53404523366729,90.5033295338653,42.6180059245329,4.4355847084,2.57363969044334
"01045",0,499,0,290.446919440894,4.74712433814132,1.37950621792141,2.99839733836447,63.9989450834804,33.8101679415057,5.0630993588,3.83827318280486
"01047",0,452,0,249.083385711293,6.46867798030589,0.654724491933794,0.908757594804106,26.8122773936727,14.8249380816265,6.0589055706,5.08328095537398
"01049",0,111,0,278.370432591348,4.66190676186476,0.106397872042559,7.17345653086938,79.3630127397452,35.4103465048368,4.7936189608,4.14531709365813
"01053",0,295,0,297.484704282801,4.73147518694766,0.280081577158396,0.837525492861999,57.2454112848402,14.8899121044969,5.5181557933,3.60299116247451
"01057",0,42,0,317.079117396075,5.91247104717786,0.658295745458979,0.999634280141412,83.4085090820432,10.060469367411,4.9304376013,4.54102157747166
"01059",0,199,0,327.476493494159,4.43220312153734,0.864279608699782,9.1398360084845,75.8349954095039,18.8535143326616,4.4014483284,3.8813435907177
"01063",0,1,0,248.753193042209,6.20362486315533,0,0.790658070794307,16.9809025665977,4.80697083918406,5.8778148906,6.05765721931638
"01065",0,147,0,350.277890741494,7.32004880032534,0.189779042971398,0.25755727260404,37.711806967602,8.67597403915293,6.3620112716,3.9379151416565
"01067",0,82,0,295.567365531741,4.55527652864568,0.426327162296327,0.905215207615488,68.2532266542078,11.6226150202871,4.8983823919,3.25877474741576
"01071",0,422,0,308.722109533469,4.71360958176374,0.424997585240993,1.49521877716604,88.5096107408481,17.7313847913878,5.0405832634,4.02974983096687
"01075",0,6,0,292.839613108128,4.6917857658438,0.151580770896492,0.851739569799336,85.2750108271979,8.82720900055011,5.0492538312,2.62740002887253
"01079",0,185,0,248.961145318329,4.88337529194091,0.121326094209712,0.8007522217841,75.9683338894113,17.7511473668022,4.9015490176,3.46385998968728
"01081",0,8317,0,253.638482573825,2.10447752063183,4.36250848826325,5.52914762542747,66.6354665638898,102.419424195879,6.3365767089,2.41219618135213
"01085",0,3,0,290.861513687601,7.95088566827697,0,0.674315619967794,24.3156199677939,5.28712322621822,6.4781650131,5.51529790660225
"01087",0,1350,0,238.975972229755,4.66453327547866,0.195259532461897,0.553235341975376,15.5122850789174,11.6027598915029,6.7510675025,4.12756956120844
"01091",0,142,0,292.559306092591,5.64322290730484,0.0470268575608737,1.0920681366914,44.4351551886299,7.51500021490919,7.4839429514,2.62305361061762
"01093",0,521,0,294.788382855993,5.13112884834664,0.0603662217452546,1.37165470521162,90.1904889663961,15.4810676997718,4.7880871297,3.15916560466832
"01105",0,37,0,253.624780316344,5.16256590509666,0.0878734622144112,2.05404217926186,28.5698594024605,4.85210827736321,4.7147055942,4.77811950790861
"01107",0,6,0,277.919098209387,5.23716893610654,0.0399022395131927,3.71589605466607,51.0998054765824,8.6977072458771,5.8220673802,4.8979999002444
"01109",0,1366,0,243.673739255875,4.08727535012322,2.14882490833684,4.1894572338763,55.1752118771413,19.0751769061524,6.9534747745,1.99855743222937
"01111",0,83,0,239.970086222066,3.29931374274151,0.215555164525779,1.6188632764385,74.4149216962872,15.0222199940758,5.0904265906,4.14393806088334
"01113",0,1226,0,194.069522593117,1.65694362939694,1.16676447236701,3.13265904932859,43.1271359038973,34.5361707869158,5.1985548225,4.22865822085678
"01115",0,512,0,313.531019127619,4.73411373117881,0.75116103858134,1.67324494821712,84.5820823353462,52.5331784595801,4.2151133072,2.40641410563483
"01119",0,7,0,223.660182612148,4.12862246923382,1.96109567288607,1.92933703850734,24.2397776895594,5.32303150471438,7.5608453045,4.45414847161572
"01121",0,964,0,303.362245152286,4.73555655251483,0.53835800807537,2.00638053935497,60.5652759084791,40.7336331533675,5.0086977531,3.83829320572255
"01123",0,311,0,308.677379480841,5.95797280593325,0.412855377008653,1.62422744128554,68.10630407911,20.3658512439011,5.5557963164,3.65636588380717
"01129",0,13,0,244.796767874633,3.61165523996082,0.183643486777669,1.32835455435847,64.5996571988247,5.78830874617412,5.0490407748,3.7524485798237
"01131",0,2,0,301.838514025777,4.5489006823351,0.0379075056861259,0.597043214556482,25.9382107657316,4.48726348564108,5.7628439936,5.30705079605762
"01133",0,64,0,339.617071524966,5.60897435897436,0.375337381916329,1.34531039136302,92.3034750337382,14.4792879454557,4.3535994462,3.34851551956815
"04003",0,2730,0,273.303174578067,4.61080969930877,1.88703120798469,10.5218202812357,51.2345581373278,7.84453726987548,4.7430025445,2.72931462646905
"04007",0,1219,0,345.485272815065,7.24287783679382,0.828288080823088,3.26858076737362,61.1744604984586,4.33357283394088,4.6850110619,3.84801099431713
"04009",0,609,0,330.827067669173,4.69924812030075,0.684001670843776,2.3156850459482,48.2377819548872,3.18548574530742,4.6912974603,3.38345864661654
"04011",0,94,0,250.818806127839,4.12044374009509,0.401479133650291,2.59904912836767,45.8954041204437,1.97638958994423,3.3069284513,2.46170100369783
"04012",0,392,0,265.557404326123,6.98835274542429,0.812930829569765,10.1497504159734,56.7577846446399,1.79882429983575,5.1518112654,5.49084858569052
"04023",0,427,0,380.306477228828,5.0221058505387,0.429239816285359,33.1652144052882,14.7529724857278,14.5167019195119,4.5718327047,4.309567755505
"05001",0,220,0,347.44665277856,4.44794775068971,0.0563031360846799,0.895219863746411,67.9691458814256,6.63239943427424,5.5522347507,3.01784809413884
"05003",0,536,0,275.85,3.55,0.17,2.47,67.475,8.2063379404677,5.156390882,2.94
"05009",0,472,0,270.406395736176,4.87674883411059,0.730179880079947,1.33244503664224,92.7088607594937,24.0708418527967,4.0477102893,2.76082611592272
"05011",0,93,0,298.843128181398,4.9051365108746,0.0647848218417399,8.08884775566867,54.7894493290144,6.38720937643647,5.5269055375,2.4988431281814
"05013",0,2,0,204.651162790698,2.13178294573643,0,1.84108527131783,71.6085271317829,3.14899214693853,5.1394376682,2.22868217054264
"05015",0,118,0,236.725821395481,3.84862091084028,1.36839854607654,8.21751835222008,77.6102914973986,16.9715482481725,3.8546564885,2.56218373601311
"05017",0,102,0,277.389053963385,5.65513275184511,0.603853158247867,3.04802070353685,34.5538196108502,5.82707459234748,6.2975149957,4.42825649381769
"05019",0,491,0,261.313280515644,3.75990331677185,0.635602703549528,2.28727451770288,67.0918938274921,9.7674698963396,4.928917138,2.84230786446444
"05021",0,34,0,303.127124405167,6.45819170632223,0.0271923861318831,0.713800135961931,94.3303874915024,8.85189940020354,4.9756436513,4.71108089734874
"05023",0,76,0,283.166420620038,5.22682839245102,0.331165463033156,1.18102381997367,92.8141084467143,16.3494559265098,3.9269074384,2.86478075250369
"05025",0,2,0,301.12861217909,4.58886270618876,0,0.24804663276696,83.5297035842738,5.19778712999649,4.8064831406,3.02616891975691
"05027",0,191,0,249.153259949196,4.1913632514818,0.812870448772227,1.85859441151566,58.0990685859441,11.8866926370622,5.9696947461,4.90685859441152
"05029",0,426,0,278.631251495573,3.20650873414692,0.488155061019383,2.07226609236659,81.0241684613544,14.2360521724687,4.6755352555,4.11581718114381
"05033",0,821,0,269.923001362527,4.04005196615862,1.63186412750721,4.252352736145,82.8004689628949,40.4126547554189,4.2374710871,3.2779872619538
"05035",0,849,0,316.818585808479,4.71259378681714,0.746160682912714,1.78375808685228,40.8135425063558,29.3534687349939,4.652353105,4.19792893904632
"05037",0,185,0,313.585907335907,5.30888030888031,0.0422297297297297,2.11148648648649,71.145028957529,10.2849658170996,4.5237471168,3.60762548262548
"05039",0,11,0,263.845937587855,4.49817261737419,0,0.168681473151532,46.6966544841158,4.11077215550738,4.0768705795,2.50210851841439
"05041",0,32,0,286.53146125845,3.55347547235223,0.398682613971226,3.76148379268504,44.0197607904316,5.43581884002739,5.1226720025,5.45155139538915
"05047",0,49,0,229.069440539781,4.10458251335395,0.747821197638459,0.804048355355637,90.2277199887546,11.0813599365242,5.6938557054,3.43547933651954
"05049",0,15,0,231.444598000163,7.72294935371108,0.130070725957239,1.28444841882774,93.1875457279896,7.65850205222324,4.7146032726,4.12974554914235
"05053",0,49,0,260.189807449668,3.40117395359043,0,1.59087168796972,91.6287234626145,11.1172686874111,4.9050292851,2.17236271874486
"05055",0,623,0,380.954488129743,4.026815939111,0.37391862291745,0.681461158926477,90.6940726154391,30.1342941386114,4.1741570384,3.83432528707658
"05057",0,211,0,233.694399631251,3.22654989628947,0.129061995851579,6.038257663056,53.48697856649,11.297300404042,4.3693024768,3.66904816778059
"05059",0,275,0,353.491549588618,4.21778002197998,0.231680874446788,1.00395045593608,78.9734755101435,20.8919207299805,4.5136678011,2.98511895921823
"05061",0,136,0,311.449461068817,3.91949951006256,0.874349890706264,7.46212406723449,62.7722921534635,8.59843206045537,4.9070842201,4.55264943091882
"05063",0,288,0,303.844618863908,5.74697352667287,0.811493947053346,2.99587601436743,86.6569110017294,18.8085315687208,4.2283712429,2.63669016895038
"05065",0,2,0,308.840835539865,5.29567519858782,0,0.706090026478376,86.6799058546631,8.99076504978849,4.2106366961,2.12562518387761
"05067",0,111,0,383.723681097705,3.78519044239413,0.0532292405961675,0.56777856635912,65.3063638514313,10.1798454476557,4.9257276681,3.80293352259286
"05071",0,321,0,277.28045325779,3.39943342776204,2.25118035882908,8.9480642115203,78.3758262511804,14.9722666916831,4.2712811172,3.07459867799811
"05073",0,1,0,203.626634958383,4.4589774078478,0.743162901307967,2.34839476813318,57.0451843043995,4.76389985779273,6.2316741357,5.2615933412604
"05075",0,66,0,348.19211434801,4.96638604566652,0.0666222518321119,0.896372115559324,92.4959118163649,10.7644145429926,4.5415308463,2.60432438980074
"05077",0,19,0,341.738257279929,6.91732678790583,0.0669418721410242,1.17148276246792,32.7122615195805,5.58664469898335,6.8802900854,5.00948343188665
"05079",0,1,0,383.792739870462,5.19656574785359,0,1.94306371441482,47.8761861726164,8.95752383950713,5.0296885045,3.06522066576292
"05081",0,30,0,282.300526528959,8.58647225597408,0.332118266504658,0.380720939651681,71.6970433373836,8.43630098872569,5.0113014098,2.64884568651276
"05083",0,73,0,251.445487765392,3.65419307090985,1.59119293214302,1.48017947176095,87.5988713631528,11.4103505437581,4.0614188745,2.97886118691891
"05085",0,1061,0,295.818924866394,3.40335962166669,1.0032393422905,2.23063570383937,83.5558957396498,35.181762011365,4.0219985958,2.28940858084004
"05087",0,13,0,262.795095467578,3.96510705789056,0.768620752760324,2.80607576404563,88.0070761910572,7.56260595411372,4.8130820024,3.4770938815348
"05089",0,11,0,220.788616905824,5.36597130109731,0.578801398770047,1.83890027734234,93.1327625708429,10.004098326387,4.6578650894,3.50295429880622
"05091",0,66,0,238.101803975641,4.22842697920257,0.289555325749741,1.91428243134551,66.0760657244628,26.3353912725101,4.9089372253,3.58037458347696
"05093",0,571,0,349.743936612233,5.16958160208716,0.471060005797662,1.66441202048507,56.3798434631365,17.3828264312043,4.8210797863,4.51009759397043
"05095",0,26,0,304.404709986917,5.23331879633668,0.232591946503852,0.305276929786306,53.2926297426952,4.2742076885177,6.3235318208,4.2593400203518
"05097",0,6,0,184.069611780455,6.24721106648818,0.379294957608211,2.58813029897367,89.6921017402945,4.32410964637997,4.5203271305,4.06068719321731
"05099",0,28,0,291.308037337859,5.45520669172021,0.0606134076857801,0.012122681537156,60.6497757303916,5.12968761081609,4.2591312001,5.44308401018305
"05101",0,20,0,236.166645169612,6.3201341416226,0.103185863536695,0.206371727073391,92.1707726041532,3.63685419641786,4.6419225288,1.94763317425513
"05103",0,140,0,256.897063185998,4.61923125821079,0.0423782684239522,0.961986693223715,54.0280544136967,12.310922219543,5.5235941944,4.22087553502564
"05105",0,6,0,261.554824985496,3.67433765229163,0.0580158576677625,0.599497195900213,90.8238251788822,7.12176767043499,3.7304249094,3.88706246374009
"05107",0,109,0,286.099939397278,5.50933832846675,0,0.512368464547408,33.1662167373698,9.63076990924562,6.0034471162,6.94176629386811
"05109",0,30,0,254.246779914131,4.10677618069815,0.196005226806048,3.6587642337129,85.2062721672578,6.73379919114687,3.9110187329,3.81743513160351
"05111",0,59,0,366.57261969933,5.51648629300543,0.0463216406282899,1.24647323872489,84.541205204868,12.0076316859084,4.1971261245,4.16052554006822
"05113",0,84,0,216.060803040152,7.55037751887594,0.305015250762538,4.05020251012551,86.7593379668983,8.95325554390809,4.2093810445,4.8302415120756
"05117",0,3,0,256.942737773409,5.28385352666503,0.172032440403047,0.307200786434013,83.0670926517572,4.65032846696784,4.6314708065,1.97837306463505
"05121",0,134,0,312.757890041262,5.24144083863053,0.323408051745288,3.60767257722761,90.9389985502398,10.557375916454,4.3505732484,3.89204862272778
"05125",0,2893,0,276.783205223572,2.87627076617902,1.20175221092652,3.05231837341929,82.6993966443508,63.9518547385047,3.6523798559,1.58194892139846
"05127",0,31,0,250.559937676502,4.2847404810595,1.37306456324861,2.98958029019379,83.5427013341124,4.41484347465194,4.5659168565,3.40831629175187
"05129",0,9,0,289.313750316536,6.20410230438086,0.354520131678906,0.709040263357812,89.9088376804254,4.56167610258408,4.6574925662,5.30514054190934
"05133",0,67,0,377.057886351567,4.48456954033162,0.483861450404201,15.5956806514427,56.3993627190653,11.2536754469015,4.0930255845,3.40473240101493
"05135",0,66,0,297.322413893245,6.44711622233839,0.0174246384387524,0.673752686298426,91.06116048092,10.9644913484106,4.1021552261,3.42103734680839
"05137",0,11,0,256.000635828962,5.48402479732952,0.508663169607376,0.699411858210141,92.0918772850103,7.97126437590592,4.9131442957,3.10761405182006
"05141",0,17,0,228.797201109905,3.73989624803957,0.132705995898178,1.51405477138376,91.7842924357582,8.83866805560855,4.6836370352,3.35384244179032
"05147",0,7,0,294.580824455767,4.78616643507797,0,0.0926354793886058,68.2105913231434,4.20945423358216,6.4439518683,5.14126910606762
"05149",0,48,0,331.71528588098,5.04084014002334,1.21820303383897,9.55425904317386,73.656942823804,8.71657980254026,4.3695005945,3.15052508751459
"06003",0,13,0,113.028472821398,0,0.517687661777394,6.29853321829163,51.3373597929249,0.602696049245928,4.1937458194,1.46678170836928
"06005",0,319,0,268.662071086282,2.25508033723701,0.960971734618046,5.87089665069318,73.7667529405735,24.8801416063118,4.2492997199,1.33254747200369
"06009",0,587,0,189.251112856769,2.79305228244741,1.885310290652,4.32704896569783,79.719821942917,17.0746389328733,4.638413537,1.91585929999127
"06011",0,265,0,226.606486436183,1.02368433297659,0.935275231492253,27.7744171978968,34.5400400167512,7.18188486816416,4.2178708174,2.18696198408636
"06027",0,327,0,290.85331846068,3.17902955939766,1.55605131065254,7.33407696597881,60.2788622420524,0.67700000840287,4.0312973447,1.64528722810931
"06033",0,1726,0,206.422303814799,2.20922272698986,1.46244321364117,8.17723567116809,68.5481361627979,18.6845453606654,5.4320835534,3.00423175057564
"06039",0,2587,0,316.91518358185,2.44989578322912,2.15616482283149,20.4348244348244,31.8807118807119,27.9779882177502,4.5649361775,3.19063652396986
"06043",0,273,0,224.955251457936,2.07864195392344,1.07396500952711,5.59501125931058,78.4745077660373,4.57301006264587,4.540157857,3.07177088746463
"06045",0,1711,0,223.074273906555,1.51532545057973,1.99747445758237,12.2546205946504,63.5839742853863,9.57872782774747,4.9582172702,2.91929744001837
"06049",0,57,0,130.125381226703,1.24251666101886,1.90895741556535,7.59064723822433,76.7649384389473,0.814402907322554,4.138161424,2.77871907827855
"06051",0,606,0,235.151094129906,0.486279958318861,4.39736019451198,15.9430357763112,64.3556790552275,1.77604937406368,3.0294751977,1.66029871483154
"06063",0,154,0,208.182976013585,0.689874761197198,1.23116111229038,3.95881978348546,81.7660793886648,2.78709299780759,4.4939339914,1.95818297601359
"06069",0,1084,0,263.051001673518,1.64102230815474,2.83523161161389,18.6670349489008,33.3598713178546,17.0930015183789,3.7203308133,1.73038490909386
"06089",0,6031,0,226.606123826471,3.2465540227705,3.21977831948992,5.72944267489276,78.3981435512392,18.0127711458197,4.8127296712,2.5710253420875
"06091",0,5,0,122.153209109731,1.38026224982747,0,1.93236714975845,87.4741200828157,1.16388896561605,5.7664028593,1.17322291235335
"06093",0,883,0,188.528357385789,1.97628458498024,1.25700891626069,5.91046971228973,75.4113429543157,2.65047290724327,4.5124639202,2.78288445629194
"06103",0,897,0,250.26489653453,3.24108701072052,1.69845425081027,8.7478184991274,67.0858264771877,8.37185480788839,4.6366843034,3.1460359012715
"06105",0,11,0,134.678255322542,1.5947691571645,1.94561837174069,3.10979985647078,79.4992424846504,1.51143089601908,5.1414761108,4.22613826648593
"06109",0,1347,0,289.101889301346,3.6197757955196,1.3906587622583,4.73710454872846,77.8602692669954,9.19754209974125,4.8042772987,1.77295141005042
"08003",0,260,0,322.850244536619,3.83829629171052,1.26292329598217,7.65802018200953,46.5052931344023,8.63048028211389,5.2037024571,3.34303225407045
"08007",0,176,0,235.060347365322,1.25110391521931,1.12599352369738,4.26847218133647,75.6108330880188,3.87385490931136,3.9221422329,1.4350897851045
"08009",0,4,0,255.182072829132,3.92156862745098,0,4.36974789915966,82.0168067226891,0.539275709679635,4.5543367635,4.2296918767507
"08011",0,90,0,475.074863484235,8.27902060947684,0.669367623744936,3.91051611766778,41.4479478597851,1.42302180220964,4.1847672779,4.42134930420997
"08015",0,327,0,263.603143615157,2.5529358762577,0.931070731341042,3.80938078790609,82.0293337337939,7.60365511129005,4.3956170213,2.34769985483306
"08017",0,16,0,172.086043021511,5.00250125062531,1.05052526263132,6.35317658829415,81.8909454727364,0.433506583765894,4.1027323348,2.85142571285643
"08019",0,128,0,189.866778558691,1.25878527221232,1.12241686772265,2.19238434910312,87.4226371551453,9.29905863182785,3.6105832832,0.304206440784643
"08021",0,22,0,254.489544895449,7.01107011070111,0.28290282902829,2.18942189421894,44.4649446494465,2.43237579173537,4.9662943891,3.49323493234932
"08023",0,3,0,221.522309711286,4.98687664041995,1.12860892388451,6.22047244094488,33.5958005249344,1.1957169890296,4.8444200574,5.2755905511811
"08025",0,1,0,599.860457003314,5.40729112157684,1.30821559392988,3.75021803593232,46.8690040118612,2.77071540359171,4.5085175361,2.45944531658817
"08027",0,13,0,154.017405383526,4.45253997166565,0.364298724954463,3.90609188423396,85.5494839101396,2.58047835011281,3.9174177717,1.11313499291641
"08029",0,101,0,217.341829767865,4.68170882372066,0.855062097665648,4.4703816893166,78.6559594251902,10.3482744626734,4.5823898046,3.20892125625853
"08033",0,1,0,202.004219409283,4.21940928270042,0,1.05485232067511,79.2721518987342,0.68608842937219,4.0441176471,0.527426160337553
"08039",0,12,0,205.985512771636,1.63934426229508,0.99885627144491,2.53526496378193,86.8966831871902,5.47742452910626,3.9485348937,0.888295844452917
"08045",0,1178,0,280.59726533009,1.66093448536197,0.822078684674104,14.0273466991024,67.1202080362386,7.79453353894268,3.6151458721,1.29519335626206
"08047",0,33,0,180.746561886051,0.818598559266536,0,4.14210870988867,85.199738048461,15.7102121138494,3.2568341754,0.720366732154551
"08049",0,343,0,245.880535530381,1.80226570545829,0.669412976313079,3.8813079299691,85.5561277033986,3.21214866720926,3.6549183061,0.6629763130793
"08051",0,527,0,216.776680880893,0.81780477831649,0.379695075646942,3.98387756294176,86.2725626496875,2.02942415010223,4.2662311798,0.946316957766225
"08053",0,3,0,190.78104993598,0,0.384122919334187,0.768245838668374,86.4276568501921,0.268474168314356,4.3442622951,1.92061459667093
"08055",0,197,0,241.246860688433,5.61382774412764,0.0295464618111981,2.26030432855666,60.3191017875609,1.64124781193745,4.7574179484,4.22514403900133
"08057",0,4,0,145.136778115502,0,0,4.25531914893617,87.2340425531915,0.313785304273252,4.0333438047,1.29179331306991
"08061",0,3,0,241.285030758715,4.10116199589884,0,0.410116199589884,92.6862611073137,0.316584603033398,3.6170057809,2.80246069719754
"08063",0,38,0,238.200386420094,4.55423682031466,0.138007176373171,7.34198178305272,75.9177477228816,1.29551785496562,3.4837364798,1.28346674027049
"08065",0,148,0,263.097514340344,0.254939451880178,0.548119821542384,9.96813256851498,66.4372211599745,7.90366547206526,4.8940499435,1.77182919056724
"08067",0,1161,0,256.706687092522,1.6031921336706,0.769532224161887,2.37450568242545,77.20617050839,12.7574451152573,4.121813395,1.52837650076597
"08071",0,454,0,272.359142637716,3.14179990225511,0.628359980451023,3.26049012078475,50.8063953082455,1.15872333031504,4.6612883732,3.51881589052573
"08073",0,13,0,412.446504992867,1.78316690442225,0.374465049928673,3.58416547788873,57.8459343794579,0.837942669266129,4.10831824,1.08773181169757
"08075",0,235,0,358.04685396284,5.07135804685396,0.821290727941837,4.26801902881249,74.9528767615115,4.66873749422893,4.5035837925,1.53935912395656
"08079",0,17,0,329.425556858148,3.51699882766706,5.50996483001172,5.39273153575615,82.4150058616647,0.375327843710042,2.9878186512,1.99296600234467
"08081",0,139,0,253.155893536122,4.03041825095057,0.136882129277567,7.22433460076046,78.7984790874525,1.07003832490802,4.4943631868,3.70342205323194
"08083",0,366,0,256.910073859743,3.15997867966192,0.845199116728851,3.4721693443996,71.5297342572147,4.97201799814241,4.3927545406,1.97593847559583
"08085",0,534,0,244.441816461684,4.02081362346263,0.953169347209082,7.48817407757805,75.2294228949858,7.28396149741589,4.2759458197,2.54020813623463
"08087",0,318,0,219.589754341825,4.82230841807317,0.482230841807317,13.7400845651186,57.1688157388965,8.5494796508827,3.8433397803,1.99881189502743
"08089",0,310,0,261.102603369066,7.21942682126449,1.18136075257055,4.44104134762634,51.8868956464669,5.55967133621286,6.1305815818,3.92146138700503
"08091",0,29,0,210.838445807771,1.22699386503067,0,1.96319018404908,93.1901840490797,3.48439730379099,4.471009988,0.797546012269939
"08093",0,342,0,177.378032161352,1.19923684927773,0.648678113927501,1.22649223221586,87.4243663123467,3.20605097248685,3.8137737175,0.970291632597438
"08095",0,1,0,220.354593598895,4.37485609026019,0.414460050656228,19.3184434722542,67.1885793230486,2.44024181447548,3.8590706362,1.74994243610408
"08097",0,1640,0,423.581757508343,0.444938820912125,2.29143492769744,11.5906562847608,84.321468298109,7.14027235045547,3.7068576122,0.3559510567297
"08099",0,202,0,233.070211882011,4.23764021603656,0.565018695471541,9.67179061071874,57.4823431657665,2.8275321042296,4.1894527155,3.49813045284587
"08103",0,5,0,306.484534463809,2.04113675616266,0.580938922907835,3.42282932956508,82.053697597739,0.76385029430326,4.4027742101,2.55927147118857
